序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
324,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411059,甄選入學,甄選一般生,商管群,503,彰化縣國立員林農工,電子商務(處理)科
325,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411060,甄選入學,甄選一般生,商管群,324,桃園縣國立中壢高商,資料處理科
326,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411061,甄選入學,甄選一般生,商管群,420,苗栗縣國立卓蘭高級中等學校,商業經營科
327,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411062,甄選入學,甄選一般生,商管群,820,高雄市市立海青工商,資料處理科
328,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411063,甄選入學,甄選一般生,商管群,427,台中縣縣立新社中學,資料處理科
329,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411064,甄選入學,甄選一般生,商管群,432,台中縣國立沙鹿高工,資料處理科
330,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411065,甄選入學,甄選一般生,商管群,351,苗栗縣縣立興華中學,資料處理科
331,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411066,甄選入學,甄選一般生,商管群,803,高雄市市立海青工商,資料處理科
332,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411067,甄選入學,離島地區,餐旅群,880,澎湖縣國立澎湖海事高職,餐飲管理科
333,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411068,甄選入學,離島地區,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
334,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411069,甄選入學,離島地區,商管群,884,澎湖縣國立馬公高中,商業經營科
335,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411070,運動績優單招,一般生,,606,嘉義縣立永慶高級中學,普通科
336,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411071,運動績優單招,一般生,,325,桃園縣國立龍潭高級中學,食品加工科
337,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411072,聯合登記分發,聯登一般生,商管群,503,彰化縣國立鹿港高中,商業經營科
338,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411074,聯合登記分發,聯登一般生,商管群,600,嘉義市國立嘉義高商,商業經營科
339,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411075,聯合登記分發,聯登一般生,商管群,616,嘉義市國立嘉義高商,商業經營科
340,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411076,聯合登記分發,聯登一般生,商管群,710,台南市國立台南高商,商業經營科
341,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411080,聯合登記分發,聯登一般生,商管群,804,高雄市市立海青工商,資料處理科
342,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411081,聯合登記分發,原住民,商管群,812,高雄市市立海青工商,電子科
343,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411082,聯合登記分發,聯登一般生,農業群,722,北門農工,造園科
344,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411083,聯合登記分發,聯登一般生,農業群,710,北門農工,畜產保健科
345,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411084,聯合登記分發,聯登一般生,農業群,701,台南縣國立台南大學附屬高級中學,綜合高中部
346,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411086,聯合登記分發,聯登一般生,農業群,913,屏東縣國立內埔農工,野生動物保育科
347,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411089,聯合登記分發,聯登一般生,餐旅群,432,台中市私立嶺東高中,觀光事業科
348,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411090,聯合登記分發,聯登一般生,餐旅群,733,台南市國立台南家齊高級中等學校,餐飲管理科
349,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411091,聯合登記分發,聯登一般生,餐旅群,725,臺南縣國立曾文家商,餐飲管理科
350,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411092,聯合登記分發,聯登一般生,餐旅群,708,台南市國立台南高商,觀光事業科
351,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411093,聯合登記分發,聯登一般生,餐旅群,812,高雄縣私立中山工商,餐飲管理科
352,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411095,聯合登記分發,聯登一般生,餐旅群,800,高雄縣私立中山工商,餐飲管理科
353,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1110411096,聯合登記分發,聯登一般生,餐旅群,884,澎湖縣國立馬公高中,觀光事業科
354,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413001,特殊選才,特選-技職生,不分類別,260,宜蘭縣國立蘇澳海事,水產食品科
355,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413002,繁星推甄,繁星生,食品群,115,基隆市國立基隆海事,食品科
356,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413003,甄選入學,甄選一般生,食品群,722,北門農工,食品加工科
357,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413004,甄選入學,甄選一般生,食品群,204,基隆市國立基隆海事,食品科
358,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413005,甄選入學,甄選一般生,食品群,270,宜蘭縣國立蘇澳海事,水產食品科
359,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413006,甄選入學,甄選一般生,食品群,724,北門農工,食品加工科
360,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413007,甄選入學,甄選一般生,食品群,621,嘉義縣國立民雄農工,食品加工科
361,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413008,甄選入學,甄選一般生,食品群,202,基隆市國立基隆海事,食品科
362,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413009,甄選入學,甄選一般生,食品群,204,基隆市國立基隆海事,食品科
363,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413010,甄選入學,甄選一般生,食品群,204,基隆市國立基隆海事,食品科
364,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413011,甄選入學,甄選一般生,食品群,206,基隆市國立基隆海事,食品科
365,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413012,甄選入學,甄選一般生,食品群,325,桃園縣國立龍潭高級中學,食品加工科
366,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413013,甄選入學,甄選一般生,食品群,320,桃園縣國立龍潭高級中學,食品加工科
367,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413014,甄選入學,甄選一般生,食品群,604,嘉義市國立嘉義家職,食品科
368,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413015,甄選入學,甄選一般生,食品群,203,基隆市國立基隆海事,食品科
369,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413016,甄選入學,甄選一般生,食品群,621,嘉義市國立嘉義家職,食品科
370,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413017,甄選入學,甄選一般生,食品群,200,基隆市國立基隆海事,食品科
371,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413018,甄選入學,甄選一般生,食品群,612,嘉義縣國立東石高中,食品加工科
372,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413019,甄選入學,甄選一般生,食品群,600,嘉義市國立嘉義家職,食品科
373,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413020,甄選入學,甄選一般生,食品群,600,嘉義市國立嘉義家職,食品科
374,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413021,甄選入學,甄選一般生,食品群,221,台北市市立松山工農,食品加工科
375,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413022,甄選入學,甄選一般生,食品群,613,嘉義縣國立東石高中,食品加工科
376,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413023,甄選入學,甄選一般生,食品群,265,宜蘭縣國立蘇澳海事,水產食品科
377,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413024,甄選入學,甄選一般生,食品群,604,嘉義市國立嘉義家職,食品科
378,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413025,甄選入學,甄選一般生,食品群,523,雲林縣國立西螺農工,綜合高中部
379,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413026,甄選入學,甄選一般生,食品群,649,雲林縣國立西螺農工,綜合高中部
380,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413027,甄選入學,甄選原住民生,食品群,202,基隆市國立基隆海事,食品科
381,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413028,甄選入學,離島地區,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
382,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413029,甄選入學,離島地區,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
383,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413031,甄選入學,離島地區,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
384,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413032,聯合登記分發,聯登一般生,食品群,100,基隆市國立基隆海事,食品科
385,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413035,聯合登記分發,聯登一般生,食品群,360,苗栗縣國立苗栗農工,食品加工科
386,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413036,聯合登記分發,聯登一般生,食品群,360,苗栗縣國立苗栗農工,食品加工科
387,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413037,聯合登記分發,聯登一般生,食品群,300,苗栗縣國立苗栗農工,食品加工科
388,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413038,聯合登記分發,聯登一般生,食品群,363,苗栗縣國立苗栗農工,食品加工科
389,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413039,聯合登記分發,聯登一般生,食品群,403,台中市國立台中高農,食品加工科
390,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413040,聯合登記分發,聯登一般生,食品群,413,台中縣國立霧峰農工,食品加工科
391,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413041,聯合登記分發,聯登一般生,食品群,404,台中市國立台中高農,食品加工科
392,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413042,聯合登記分發,聯登一般生,食品群,412,台中市國立台中高農,食品加工科
393,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413043,聯合登記分發,聯登一般生,食品群,521,彰化縣國立員林農工,食品加工科
394,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413044,聯合登記分發,聯登一般生,食品群,506,彰化縣國立員林農工,食品加工科
395,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413045,聯合登記分發,聯登一般生,食品群,648,雲林縣國立西螺農工,食品加工科
396,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413047,聯合登記分發,聯登一般生,食品群,632,雲林縣國立虎尾農工,食品加工科
397,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413048,聯合登記分發,聯登一般生,食品群,615,嘉義市國立嘉義家職,食品科
398,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413049,聯合登記分發,聯登一般生,食品群,611,嘉義縣國立東石高中,食品加工科
399,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413050,聯合登記分發,聯登一般生,食品群,600,嘉義市國立嘉義家職,食品科
400,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413051,聯合登記分發,聯登一般生,食品群,655,嘉義市國立嘉義家職,食品科
401,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413052,聯合登記分發,聯登一般生,食品群,741,台南市國立台南海事,水產食品科
402,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413053,聯合登記分發,聯登一般生,食品群,709,北門農工,食品加工科
403,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413054,聯合登記分發,聯登一般生,食品群,710,台南縣國立台南大學附屬高級中學,綜合高中部
404,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413055,聯合登記分發,聯登一般生,食品群,830,高雄縣國立岡山農工,食品加工科
405,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1110413056,聯合登記分發,聯登一般生,食品群,815,高雄縣國立岡山農工,食品加工科
406,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415001,繁星推甄,繁星生,電機與電子群電子類,337,桃園縣私立大興高級中學,電機科
407,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415002,繁星推甄,繁星生,電機與電子群電子類,635,雲林縣國立北港農工,電機科
408,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415003,技優甄審,技優生,電子類,704,台南市國立台南海事,電子科
409,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415004,技優甄審,技優生,電子類,242,台北縣私立東海高中,資訊科
410,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415005,技優甄審,技優生,電子類,269,宜蘭縣國立羅東高工,電機修護科
411,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415006,技優甄審,技優生,電子類,308,新竹市私立光復高中,綜合高中部
412,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415007,甄選入學,甄選一般生,電機與電子群資電類,812,高雄縣私立中山工商,資訊科
413,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415008,甄選入學,甄選一般生,電機與電子群資電類,806,高雄縣私立中山工商,資訊科
414,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415009,甄選入學,甄選一般生,電機與電子群資電類,325,桃園縣國立龍潭高級中學,電子科
415,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415010,甄選入學,甄選一般生,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,電子科
416,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415011,甄選入學,甄選一般生,電機與電子群資電類,640,雲林縣國立北港農工,資訊科
417,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415012,甄選入學,甄選一般生,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,電子科
418,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415013,甄選入學,甄選一般生,電機與電子群資電類,236,台北縣私立中華高中,資訊科
419,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415014,甄選入學,甄選一般生,電機與電子群資電類,260,宜蘭縣國立羅東高工,電機科
420,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415015,甄選入學,甄選一般生,電機與電子群資電類,408,台中市私立嶺東高中,資訊科
421,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415016,甄選入學,甄選一般生,電機與電子群資電類,408,台中市私立嶺東高中,資訊科
422,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415017,甄選入學,甄選一般生,電機與電子群資電類,408,台中市私立嶺東高中,資訊科
423,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415018,甄選入學,甄選一般生,電機與電子群資電類,438,台中市私立光華高工,電子科
424,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415019,甄選入學,甄選一般生,電機與電子群資電類,111,台北市市立內湖高工,冷凍空調科
425,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415020,甄選入學,甄選一般生,電機與電子群資電類,337,桃園縣私立啟英高中,資訊科
426,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415021,甄選入學,甄選一般生,電機與電子群資電類,330,桃園縣私立啟英高中,資訊科
427,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415022,甄選入學,甄選一般生,電機與電子群資電類,201,台北縣國立瑞芳高工,電子科
428,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415023,甄選入學,甄選一般生,電機與電子群電機類,711,臺南縣國立新化高工,電機科
429,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415024,甄選入學,甄選一般生,電機與電子群電機類,701,臺南縣國立新化高工,電機科
430,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415025,甄選入學,甄選一般生,電機與電子群電機類,702,台南市私立長榮高中,電機科
431,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415026,甄選入學,甄選一般生,電機與電子群電機類,725,北門農工,電機科
432,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415027,甄選入學,甄選一般生,電機與電子群電機類,327,桃園縣國立桃園農工,電機科
433,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415028,甄選入學,甄選一般生,電機與電子群電機類,722,北門農工,電機科
434,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415029,甄選入學,甄選一般生,電機與電子群電機類,722,北門農工,電機科
435,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415030,甄選入學,甄選一般生,電機與電子群電機類,824,高雄市市立高雄高工,冷凍空調科
436,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415031,甄選入學,甄選一般生,電機與電子群電機類,300,新竹縣私立忠信高中,綜合高中部
437,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415032,甄選入學,甄選一般生,電機與電子群電機類,711,臺南縣國立新化高工,電機科
438,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415033,甄選入學,甄選一般生,電機與電子群電機類,270,宜蘭縣國立羅東高工,電機修護科
439,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415034,甄選入學,甄選一般生,電機與電子群電機類,220,台北市市立內湖高工,電機科
440,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415036,甄選入學,甄選一般生,電機與電子群電機類,830,高雄市市立中正高工,冷凍空調科
441,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415037,甄選入學,甄選一般生,電機與電子群電機類,510,彰化縣國立二林工商,電機科
442,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415038,甄選入學,甄選一般生,電機與電子群電機類,726,北門農工,電機科
443,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415039,申請入學,一般生,,600,嘉義市國立嘉義高中,普通科
444,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415040,申請入學,一般生,,710,臺南縣國立新豐高中,綜合高中部
445,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415041,申請入學,一般生,,829,高雄縣縣立路竹中學,普通科
446,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415042,申請入學,一般生,,242,台北縣國立新莊高中,普通科
447,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415043,申請入學,一般生,,702,台南市國立台南第二高級中學,普通科
448,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415044,聯合登記分發,聯登一般生,動力機械群,220,,汽車科
449,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415046,聯合登記分發,聯登一般生,動力機械群,640,雲林縣國立西螺農工,汽車科
450,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415047,聯合登記分發,聯登一般生,電機與電子群電機類,208,基隆市私立二信高中,電機科
451,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415048,聯合登記分發,聯登一般生,電機與電子群電機類,116,台北市市立木柵高工,冷凍科
452,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415050,聯合登記分發,聯登一般生,電機與電子群電機類,542,台中市國立台中高工,電機科
453,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415051,聯合登記分發,聯登一般生,電機與電子群電機類,523,彰化縣國立秀水高工,電機科
454,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415052,聯合登記分發,聯登一般生,電機與電子群電機類,503,彰化縣國立彰化師大附屬高工,電機科
455,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415053,聯合登記分發,聯登一般生,電機與電子群電機類,520,彰化縣國立員林崇實高級工業職業學校,電機空調科
456,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415054,聯合登記分發,聯登一般生,電機與電子群電機類,630,雲林縣國立虎尾農工,電機科
457,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415055,聯合登記分發,聯登一般生,電機與電子群電機類,722,北門農工,電機科
458,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415056,聯合登記分發,聯登一般生,電機與電子群電機類,807,高雄市市立中正高工,控制科
459,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415058,聯合登記分發,聯登一般生,電機與電子群電機類,806,高雄市市立高雄高工,電機科
460,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415061,聯合登記分發,聯登一般生,電機與電子群資電類,234,台北市市立內湖高工,資訊科
461,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415062,聯合登記分發,聯登一般生,電機與電子群資電類,234,台北市市立大安高工,電子科
462,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415063,聯合登記分發,聯登一般生,電機與電子群資電類,231,台北市市立木柵高工,電子科
463,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415064,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣私立振聲高中,資訊科
464,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415065,聯合登記分發,聯登一般生,電機與電子群資電類,305,新竹市私立磐石高中,電機科
465,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415067,聯合登記分發,聯登一般生,電機與電子群資電類,406,台中縣私立明道高中,電子科
466,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415070,聯合登記分發,聯登一般生,電機與電子群資電類,432,台中市私立嶺東高中,資訊科
467,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1110415073,聯合登記分發,聯登一般生,電機與電子群資電類,820,高雄市市立中正高工,資訊科
468,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416001,甄選入學,甄選一般生,餐旅群,247,台北市私立普林思頓高級中學,餐飲管理科
469,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416002,甄選入學,甄選一般生,餐旅群,414,台中縣私立明道高中,餐飲管理科
470,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416003,甄選入學,甄選一般生,餐旅群,407,台中縣私立明道高中,餐飲管理科
471,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416004,甄選入學,甄選一般生,餐旅群,403,台中縣私立僑泰高中,觀光事業科
472,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416006,甄選入學,甄選一般生,餐旅群,830,高雄縣私立中山工商,餐飲管理科
473,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416007,甄選入學,甄選一般生,餐旅群,436,台中市私立嶺東高中,觀光事業科
474,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416008,甄選入學,甄選一般生,餐旅群,406,台中市私立新民高中,觀光事業科
475,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416009,甄選入學,甄選一般生,餐旅群,304,新竹市私立光復高中,觀光事業科
476,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416010,甄選入學,甄選一般生,餐旅群,300,新竹市私立光復高中,觀光事業科
477,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416011,甄選入學,甄選一般生,餐旅群,427,台中市私立新民高中,觀光事業科
478,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416012,甄選入學,甄選一般生,電機與電子群資電類,408,台中市私立嶺東高中,資訊科
479,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416014,甄選入學,甄選一般生,商管群,111,台北市私立泰北中學,應用外語科(日文)
480,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416015,甄選入學,甄選一般生,商管群,630,雲林縣國立土庫商工,資料處理科
481,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416016,甄選入學,甄選一般生,商管群,508,,
482,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416017,甄選入學,甄選一般生,商管群,110,台北市市立松山工農,化工科
483,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416018,甄選入學,甄選一般生,商管群,361,苗栗縣國立苗栗高商,應用外語科
484,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416019,甄選入學,甄選一般生,商管群,324,桃園縣國立中壢高商,國際貿易科
485,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416020,甄選入學,甄選一般生,商管群,412,南投縣國立草屯商工,商業經營科
486,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416021,甄選入學,離島地區,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,資訊科
487,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1110416022,運動績優單招,一般生,,510,彰化縣立和美高級中學,普通科
