序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
322,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416018,甄選入學,甄選一般生,商管群,632,雲林縣國立土庫商工,商業經營科
323,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416019,甄選入學,甄選一般生,餐旅群,402,台中縣私立僑泰高中,餐飲管理科
324,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416020,甄選入學,甄選一般生,餐旅群,427,台中縣私立僑泰高中,餐飲管理科
325,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416021,甄選入學,甄選一般生,餐旅群,401,台中縣私立僑泰高中,餐飲管理科
326,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416022,甄選入學,甄選一般生,餐旅群,249,台北縣國立淡水商工,餐飲管理科
327,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416023,甄選入學,甄選一般生,餐旅群,235,台北市開南高級中等學校,餐飲管理科
328,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416024,甄選入學,甄選一般生,餐旅群,324,桃園縣私立育達高中,餐飲管理科
329,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416025,甄選入學,甄選一般生,餐旅群,709,臺南市國立曾文家商,餐飲管理科
330,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416026,甄選入學,甄選一般生,餐旅群,324,桃園縣私立永平工商,餐飲管理科
331,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416027,甄選入學,甄選一般生,餐旅群,326,桃園縣私立永平工商,餐飲管理科
332,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416028,甄選入學,甄選一般生,電機與電子群資電類,221,台北市市立松山工農,電子技術科
333,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416029,甄選入學,甄選一般生,電機與電子群資電類,420,台中縣私立明道高中,電子科
334,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416030,聯合登記分發,聯登一般生,商管群,231,台北市市立松山家商,商業經營科
335,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416031,聯合登記分發,聯登一般生,商管群,814,高雄縣國立鳳山商工,國際貿易科
336,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416033,聯合登記分發,聯登一般生,餐旅群,304,新竹縣私立忠信高中,綜合高中部
337,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416036,聯合登記分發,聯登一般生,餐旅群,427,台中市國立台中高農,觀光事務科
338,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416037,聯合登記分發,聯登一般生,餐旅群,433,臺中市私立嶺東高中,觀光事業科
339,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416039,聯合登記分發,聯登一般生,餐旅群,821,國立高餐大附屬餐旅中學,烹調技術科
340,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416040,聯合登記分發,聯登一般生,餐旅群,830,高雄縣國立鳳山商工,觀光事業科
341,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1114416041,聯合登記分發,聯登一般生,餐旅群,814,高雄縣私立中山工商,餐飲技術科
342,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417001,技優甄審,技優生,電機類,241,台北市開南高級中等學校,電機科
343,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417002,技優甄審,技優生,電機類,634,雲林縣國立北港農工,電機科
344,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417003,技優甄審,技優生,電子類,802,高雄市市立中正高工,資訊科
345,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417004,技優甄審,技優生,電子類,203,基隆市私立二信高中,電機科
346,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417005,甄選入學,甄選一般生,電機與電子群電機類,251,台北縣國立淡水商工,控制科
347,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417006,甄選入學,甄選一般生,電機與電子群電機類,114,台北市市立南港高工,冷凍空調科
348,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417007,甄選入學,甄選一般生,電機與電子群電機類,260,宜蘭縣國立羅東高工,電機科
349,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417008,甄選入學,甄選一般生,電機與電子群電機類,503,彰化縣國立員林崇實高級工業職業學校,電機科
350,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417009,甄選入學,甄選一般生,電機與電子群電機類,830,高雄市市立中正高工,電機科
351,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417010,甄選入學,甄選一般生,電機與電子群電機類,821,高雄市市立高雄高工,冷凍空調科
352,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417011,甄選入學,甄選一般生,電機與電子群電機類,234,台北市市立內湖高工,電機科
353,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417012,甄選入學,甄選一般生,電機與電子群電機類,106,台北市市立內湖高工,冷凍空調科
354,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417013,甄選入學,甄選一般生,電機與電子群電機類,638,雲林縣國立虎尾農工,電機科
355,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417014,甄選入學,甄選一般生,電機與電子群電機類,621,嘉義縣國立民雄農工,電機科
356,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417015,甄選入學,甄選一般生,電機與電子群電機類,814,高雄市市立高雄高工,冷凍空調科
357,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417017,甄選入學,甄選一般生,電機與電子群資電類,437,台中縣私立致用高中,資訊科
358,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417018,甄選入學,甄選一般生,電機與電子群資電類,432,臺中市私立嶺東高中,電子科
359,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417019,甄選入學,甄選一般生,電機與電子群資電類,433,臺中市私立嶺東高中,資訊科
360,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417020,甄選入學,甄選一般生,電機與電子群資電類,633,雲林縣國立西螺農工,電子科
361,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417021,甄選入學,甄選一般生,電機與電子群資電類,302,新竹縣私立義民高中,資訊科
362,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417022,甄選入學,甄選一般生,電機與電子群資電類,701,臺南市國立台南高工,電機科
363,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417023,甄選入學,甄選一般生,電機與電子群資電類,651,雲林縣國立北港農工,電機科
364,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417024,甄選入學,甄選一般生,電機與電子群資電類,206,台北市市立南港高工,電子科
365,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417025,聯合登記分發,聯登一般生,電機與電子群電機類,116,台北市市立內湖高工,冷凍空調科
366,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417027,聯合登記分發,聯登一般生,電機與電子群電機類,111,台北市市立內湖高工,電機科
367,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417029,聯合登記分發,聯登一般生,電機與電子群電機類,247,台北市開南高級中等學校,電機科
368,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417030,聯合登記分發,聯登一般生,電機與電子群電機類,112,台北市市立大安高工,冷凍空調科
369,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417033,聯合登記分發,聯登一般生,電機與電子群電機類,351,苗栗縣國立大湖農工,電機科
370,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417034,聯合登記分發,聯登一般生,電機與電子群電機類,369,苗栗縣國立大湖農工,電機科
371,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417037,聯合登記分發,聯登一般生,電機與電子群電機類,524,彰化縣國立二林工商,電機科
372,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417038,聯合登記分發,聯登一般生,電機與電子群電機類,514,彰化縣國立二林工商,電機科
373,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417039,聯合登記分發,聯登一般生,電機與電子群電機類,640,雲林縣國立虎尾農工,電機科
374,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417040,聯合登記分發,聯登一般生,電機與電子群電機類,741,臺南市國立新化高工,電機科
375,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417041,聯合登記分發,聯登一般生,電機與電子群電機類,807,高雄縣國立岡山農工,電機科
376,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417043,聯合登記分發,聯登一般生,電機與電子群電機類,932,高雄縣私立中山工商,電機科
377,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417046,聯合登記分發,聯登一般生,電機與電子群資電類,324,台北縣鶯歌工商,資訊科
378,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417047,聯合登記分發,聯登一般生,電機與電子群資電類,324,桃園縣私立六和高中,資訊科
379,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417048,聯合登記分發,聯登一般生,電機與電子群資電類,435,台中縣國立大甲高工,電子科
380,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417049,聯合登記分發,聯登一般生,電機與電子群資電類,701,臺南市國立台南高工,電機科
381,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417050,聯合登記分發,聯登一般生,電機與電子群資電類,807,高雄市市立中正高工,資訊科
382,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1114417051,聯合登記分發,聯登一般生,電機與電子群資電類,802,高雄市市立高雄高工,電子科
383,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418001,身心障礙甄試,一般生,,633,雲林縣國立土庫商工,商業經營科
384,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418002,繁星推甄,繁星生,商管群,806,高雄市私立復華高中,電子商務(處理)科
385,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418003,甄選入學,甄選一般生,商管群,831,高雄縣國立鳳山商工,商業經營科
386,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418005,甄選入學,甄選一般生,商管群,334,桃園縣私立新興高中,機械科
387,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418006,甄選入學,甄選一般生,商管群,111,台北市私立泰北中學,應用日語科
388,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418007,甄選入學,甄選一般生,商管群,333,,
389,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418008,甄選入學,甄選一般生,商管群,806,高雄市私立復華高中,資料處理科
390,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418009,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,資料處理科
391,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418010,甄選入學,甄選離島生,商管群,880,澎湖縣國立馬公高中,商業經營科
392,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418011,甄選入學,甄選一般生,商管群,326,桃園縣國立中壢家商,資料處理科
393,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418012,甄選入學,甄選一般生,商管群,411,臺中市私立新民高中,商業經營科
394,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418013,甄選入學,甄選一般生,商管群,909,高雄市市立海青工商,會計事務科
395,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418014,甄選入學,甄選一般生,商管群,615,嘉義市國立嘉義高商,資料處理科
396,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418015,甄選入學,甄選一般生,商管群,302,新竹縣私立忠信高中,綜合高中部
397,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418016,甄選入學,甄選一般生,商管群,606,嘉義市國立華南高商,國際貿易科
398,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418017,甄選入學,甄選一般生,商管群,412,南投縣國立草屯商工,商業經營科
399,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418019,甄選入學,甄選一般生,商管群,640,雲林縣國立土庫商工,商業經營科
400,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418020,甄選入學,甄選一般生,商管群,710,臺南市國立新豐高中,綜合高中部
401,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418021,甄選入學,甄選一般生,商管群,710,臺南市國立新豐高中,綜合高中部
402,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418022,甄選入學,甄選一般生,商管群,885,桃園縣私立振聲高中,電子商務(處理)科
403,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418023,甄選入學,甄選一般生,商管群,721,臺南市國立曾文家商,電子商務(處理)科
404,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418024,甄選入學,甄選離島生,餐旅群,885,澎湖縣國立澎湖海事高職,餐飲管理科
405,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418025,聯合登記分發,聯登一般生,商管群,201,基隆市國立基隆商工,商業經營科
406,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418026,聯合登記分發,聯登一般生,商管群,202,基隆市私立二信高中,資料處理科
407,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418028,聯合登記分發,聯登一般生,商管群,220,新北市立新北高工,應用英語科
408,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418031,聯合登記分發,聯登一般生,商管群,500,彰化縣國立員林家商,商業經營科
409,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418032,聯合登記分發,聯登一般生,商管群,513,彰化縣國立北斗家商,商業經營科
410,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418037,聯合登記分發,聯登一般生,商管群,971,花蓮縣私立海星高中,綜合高中部
411,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418039,聯合登記分發,聯登一般生,商管群,880,澎湖縣國立馬公高中,商業經營科
412,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1114418040,聯合登記分發,聯登一般生,商管群,883,澎湖縣國立澎湖海事高職,汽車科
