序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
325,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411061,甄選入學,甄選一般生,商管群,709,臺南縣國立曾文家商,資料處理科
326,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411062,甄選入學,甄選一般生,商管群,402,南投縣國立草屯商工,商業經營科
327,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411064,甄選入學,甄選一般生,農業群,330,桃園縣國立龍潭高級中學,造園科
328,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411065,甄選入學,甄選一般生,農業群,324,桃園縣國立龍潭高級中學,畜產保健科
329,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411066,甄選入學,甄選一般生,農業群,335,桃園縣私立治平高中,電機科
330,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411067,甄選入學,甄選一般生,農業群,426,台中縣縣立新社中學,園藝科
331,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411068,繁星推甄,繁星生,餐旅群,304,苗栗縣私立大成高中,餐飲管理科
332,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411069,繁星推甄,繁星生,餐旅群,406,台中市國立台中高農,觀光事業科
333,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411071,聯合登記分發,聯登一般生,農業類,950,國立台東專科學校,汽車科
334,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411073,聯合登記分發,聯登一般生,餐旅群,334,桃園縣私立永平工商,觀光事業科
335,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411076,聯合登記分發,聯登一般生,餐旅群,402,台中市國立台中高農,觀光事業科
336,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411079,聯合登記分發,聯登一般生,餐旅群,414,台中縣私立僑泰高中,餐飲管理科
337,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411081,聯合登記分發,聯登一般生,餐旅群,427,台中市國立台中高農,觀光事業科
338,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411084,聯合登記分發,聯登一般生,餐旅群,427,台中市私立新民高中,觀光事業科
339,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411086,聯合登記分發,聯登一般生,餐旅群,427,台中市私立新民高中,觀光事業科
340,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411087,聯合登記分發,聯登一般生,餐旅群,407,台中市私立嶺東高中,觀光事業科
341,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411088,聯合登記分發,聯登一般生,餐旅群,604,嘉義市國立華南高商,觀光事業科
342,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411092,聯合登記分發,聯登一般生,餐旅群,831,高雄市市立三民家商,觀光事業科
343,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1111411093,聯合登記分發,聯登一般生,餐旅群,812,高雄縣國立鳳山商工,觀光事業科
344,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413001,特殊選才,特選-技職生,不分類別,269,宜蘭縣國立蘇澳海事,烘焙食品科
345,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413002,甄選入學,離島地區,食品類,880,澎湖縣國立澎湖海事高職,水產食品科
346,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413003,甄選入學,離島地區,食品類,884,澎湖縣國立澎湖海事高職,水產食品科
347,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413004,甄選入學,離島地區,食品類,883,澎湖縣國立澎湖海事高職,水產食品科
348,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413005,甄選入學,離島地區,食品類,880,澎湖縣國立澎湖海事高職,水產食品科
349,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413006,甄選入學,離島地區,食品類,880,澎湖縣國立澎湖海事高職,水產食品科
350,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413007,甄選入學,離島地區,食品類,880,澎湖縣國立澎湖海事高職,水產食品科
351,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413008,甄選入學,甄選一般生,食品群,708,台南市國立台南海事,水產食品科
352,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413009,甄選入學,甄選一般生,食品群,708,台南市國立台南海事,水產食品科
353,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413010,甄選入學,甄選一般生,食品群,741,北門農工,食品加工科
354,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413011,甄選入學,甄選一般生,食品群,721,北門農工,食品加工科
355,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413012,甄選入學,甄選一般生,食品群,654,嘉義市國立嘉義家職,食品科
356,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413013,甄選入學,甄選一般生,食品群,303,苗栗縣國立大湖農工,食品加工科
357,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413014,甄選入學,甄選一般生,食品群,437,台中縣私立明台高中,烘焙食品科
358,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413015,甄選入學,甄選一般生,食品群,507,台中縣私立明台高中,烘焙食品科
359,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413016,甄選入學,甄選一般生,食品群,400,台中市國立台中高農,食品加工科
360,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413017,甄選入學,甄選一般生,食品群,516,彰化縣國立員林農工,食品加工科
361,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413018,甄選入學,甄選一般生,食品群,737,北門農工,食品加工科
362,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413019,甄選入學,甄選一般生,食品群,500,彰化縣國立員林農工,食品加工科
363,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413020,甄選入學,甄選一般生,食品群,505,彰化縣國立員林農工,食品加工科
364,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413021,甄選入學,甄選一般生,食品群,235,台北市市立松山工農,食品加工科
365,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413022,甄選入學,甄選一般生,食品群,220,台北市市立松山工農,食品加工科
366,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413023,甄選入學,甄選一般生,食品群,632,雲林縣國立西螺農工,食品加工科
367,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413024,甄選入學,甄選一般生,食品群,363,苗栗縣國立苗栗農工,食品加工科
368,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413025,甄選入學,甄選一般生,食品群,363,苗栗縣國立苗栗農工,食品加工科
369,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413026,甄選入學,甄選一般生,食品群,300,苗栗縣國立苗栗農工,食品加工科
370,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413027,甄選入學,甄選一般生,食品群,604,嘉義縣國立民雄農工,食品加工科
371,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413028,甄選入學,甄選一般生,食品群,106,台北市市立松山工農,食品加工科
372,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413029,甄選入學,甄選一般生,食品群,825,高雄縣國立岡山農工,食品加工科
373,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413030,甄選入學,甄選一般生,食品群,402,台中縣國立霧峰農工,食品加工科
374,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413031,甄選入學,甄選一般生,食品群,401,台中縣國立霧峰農工,食品加工科
375,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413032,甄選入學,甄選一般生,食品群,632,雲林縣國立虎尾農工,食品加工科
376,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413033,甄選入學,甄選一般生,食品群,640,雲林縣國立虎尾農工,食品加工科
377,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413034,甄選入學,甄選一般生,食品群,600,嘉義市國立嘉義家職,食品科
378,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413035,甄選入學,甄選一般生,食品群,932,屏東縣國立東港海事,水產食品科
379,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413036,甄選入學,甄選一般生,食品群,640,雲林縣國立西螺農工,食品加工科
380,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413037,甄選入學,甄選一般生,食品群,600,嘉義縣國立民雄農工,食品加工科
381,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413038,繁星推甄,繁星生,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
382,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413041,聯合登記分發,聯登一般生,食品群,364,苗栗縣國立大湖農工,食品加工科
383,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413044,聯合登記分發,聯登一般生,食品群,600,嘉義縣國立民雄農工,食品加工科
384,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413046,聯合登記分發,聯登一般生,食品群,655,嘉義市國立嘉義家職,食品科
385,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413047,聯合登記分發,聯登一般生,食品群,702,台南市國立台南海事,水產食品科
386,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413048,聯合登記分發,聯登一般生,食品群,852,台南市國立台南海事,水產食品科
387,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413049,聯合登記分發,聯登一般生,食品群,704,台南市國立台南海事,水產食品科
388,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413052,聯合登記分發,聯登一般生,食品群,709,臺南縣國立曾文農工,烘焙食品科
389,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413053,聯合登記分發,聯登一般生,食品群,842,高雄縣國立旗山農工,食品加工科
390,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413055,聯合登記分發,聯登一般生,食品群,928,屏東縣國立東港海事,水產食品科
391,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413056,聯合登記分發,聯登一般生,食品群,928,屏東縣國立東港海事,水產食品科
392,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413057,聯合登記分發,聯登一般生,食品群,929,屏東縣國立東港海事,水產食品科
393,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1111413059,聯合登記分發,聯登一般生,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
394,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415001,申請入學,一般生,,640,雲林縣國立斗六高中,普通科
395,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415002,申請入學,一般生,,116,台北市私立東山中學,普通科
396,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415003,申請入學,一般生,,814,高雄市市立新莊高中,普通科
397,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415004,申請入學,一般生,,427,台中縣私立弘文高中,普通科
398,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415005,技優甄審,技優生,電機類,514,彰化縣國立秀水高工,電機修護科
399,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415006,技優甄審,技優生,電子類,241,台北縣私立東海高中,資訊科
400,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415007,甄選入學,甄選一般生,電機與電子群資電類,326,桃園縣國立楊梅高中,電子科
401,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415008,甄選入學,甄選一般生,電機與電子群資電類,320,桃園縣私立六和高中,資訊科
402,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415009,甄選入學,甄選一般生,電機與電子群資電類,813,高雄市市立海青工商,資訊科
403,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415010,甄選入學,甄選一般生,電機與電子群資電類,414,台中縣私立明道高中,電子科
404,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415011,甄選入學,甄選一般生,電機與電子群資電類,115,台北市市立大安高工,電子科
405,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415012,甄選入學,甄選一般生,電機與電子群資電類,247,台北市市立內湖高工,控制科
406,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415013,甄選入學,甄選一般生,電機與電子群資電類,404,台中市私立新民高中,資訊科
407,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415014,甄選入學,甄選一般生,電機與電子群電機類,905,高雄縣私立高英工商,電機科
408,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415015,甄選入學,甄選一般生,電機與電子群電機類,721,北門農工,電機科
409,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415016,甄選入學,甄選一般生,電機與電子群電機類,830,高雄縣私立中山工商,電機科
410,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415017,甄選入學,甄選一般生,電機與電子群電機類,831,高雄縣私立中山工商,電機科
411,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415018,甄選入學,甄選一般生,電機與電子群電機類,508,彰化縣國立秀水高工,電機科
412,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415019,甄選入學,甄選一般生,電機與電子群電機類,509,彰化縣國立秀水高工,電機科
413,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415020,甄選入學,甄選一般生,電機與電子群電機類,508,彰化縣國立秀水高工,電機科
414,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415021,甄選入學,甄選一般生,電機與電子群電機類,831,高雄縣私立中山工商,電機科
415,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415022,甄選入學,甄選一般生,電機與電子群電機類,360,苗栗縣國立苗栗農工,電機科
416,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415023,甄選入學,甄選一般生,電機與電子群電機類,833,高雄市市立中正高工,控制科
417,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415024,甄選入學,甄選一般生,電機與電子群電機類,735,北門農工,電機科
418,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415025,甄選入學,甄選一般生,電機與電子群電機類,406,台中縣國立大甲高工,電機科
419,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415026,甄選入學,甄選一般生,電機與電子群電機類,110,台北市市立南港高工,冷凍空調科
420,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415027,甄選入學,甄選一般生,電機與電子群電機類,436,台中縣國立大甲高工,電機科
421,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415028,甄選入學,甄選一般生,電機與電子群電機類,813,高雄市市立中正高工,控制科
422,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415029,甄選入學,甄選一般生,電機與電子群電機類,830,高雄縣私立中山工商,電機科
423,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415030,甄選入學,甄選一般生,電機與電子群電機類,244,台北市市立內湖高工,電機科
424,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415031,甄選入學,甄選一般生,動力機械群,508,彰化縣國立鹿港高中,汽車科
425,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415032,甄選入學,甄選一般生,動力機械群,908,屏東縣國立屏東高工,汽車科
426,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415033,繁星推甄,繁星生,電機與電子群,710,臺南縣國立新化高工,水電技術科
427,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415034,繁星推甄,繁星生,電機與電子群,504,彰化縣國立二林工商,綜合高中部
428,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415035,繁星推甄,繁星生,電機與電子群,337,桃園縣私立大興高級中學,電機科
429,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415036,聯合登記分發,聯登一般生,動力機械群,241,台北縣國立三重商工,汽車科
430,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415039,聯合登記分發,聯登一般生,電機與電子群電機類,320,桃園縣私立治平高中,電機科
431,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415040,聯合登記分發,聯登一般生,電機與電子群電機類,326,桃園縣私立治平高中,電機科
432,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415042,聯合登記分發,聯登一般生,電機與電子群電機類,328,桃園縣私立治平高中,電機科
433,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415044,聯合登記分發,聯登一般生,電機與電子群電機類,632,雲林縣國立虎尾農工,電機科
434,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415048,聯合登記分發,聯登一般生,電機與電子群電機類,826,高雄市市立中正高工,冷凍科
435,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415049,聯合登記分發,聯登一般生,電機與電子群電機類,820,高雄縣國立岡山農工,電機科
436,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415050,聯合登記分發,聯登一般生,電機與電子群電機類,806,高雄市市立中正高工,冷凍科
437,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415053,聯合登記分發,聯登一般生,電機與電子群電機類,830,高雄市市立中正高工,冷凍科
438,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415055,聯合登記分發,聯登一般生,電機與電子群電機類,262,台北市市立大安高工,綜合高中部
439,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415056,聯合登記分發,聯登一般生,電機與電子群電機類,266,宜蘭縣國立羅東高工,電機科
440,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415057,聯合登記分發,聯登一般生,電機與電子群電機類,265,宜蘭縣國立羅東高工,電機科
441,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415058,聯合登記分發,聯登一般生,電機與電子群電機類,268,宜蘭縣國立羅東高工,電機科
442,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415061,聯合登記分發,聯登一般生,電機與電子群資電類,248,台北縣國立泰山高中,電子科
443,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415062,聯合登記分發,聯登一般生,電機與電子群資電類,242,台北縣國立泰山高中,電子科
444,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415063,聯合登記分發,聯登一般生,電機與電子群資電類,325,桃園縣國立龍潭高級中學,電子科
445,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415064,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣私立六和高中,資訊科
446,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415067,聯合登記分發,聯登一般生,電機與電子群資電類,421,台中縣國立東勢高工,資訊科
447,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415069,聯合登記分發,聯登一般生,電機與電子群資電類,814,高雄市市立海青工商,資訊科
448,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1111415072,聯合登記分發,聯登一般生,電機與電子群資電類,900,屏東縣國立屏東高工,電機科
449,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416001,運動績優單招,一般生,,807,高雄市市立高雄高中,普通科
450,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416002,運動績優單招,一般生,,106,台北市市立育成高級中學,普通科
451,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416003,運動績優單招,一般生,,320,桃園縣私立育達高中,應用日語科
452,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416004,運動績優單招,一般生,,269,宜蘭縣立慈心華德福教育實驗高級中學,普通科
453,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416005,運動績優單招,一般生,,235,台北縣國立瑞芳高工,體育班
454,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416006,運動績優單招,一般生,,231,台北縣國立瑞芳高工,體育班
455,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416007,運動績優單招,一般生,,265,宜蘭縣立慈心華德福教育實驗高級中學,普通科
456,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416008,運動績優單招,一般生,,553,南投縣國立水里商工,普通科
457,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416009,運動績優單招,一般生,,116,台北市市立木柵高工,模具科
458,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416010,運動績優單招,一般生,,721,臺南縣國立曾文農工,電子科
459,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416011,運動績優單招,一般生,,520,彰化縣立田中高級中學,普通科
460,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416012,運動績優單招,一般生,,247,台北市市立育成高級中學,普通科
461,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416013,運動績優單招,一般生,,427,台中市立龍津高級中等學校,普通科
462,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416014,身心障礙單招,身心障礙生,,112,台北市市立中正中學,普通科
463,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416015,身心障礙單招,身心障礙生,,330,桃園縣私立永平工商,餐飲管理科
464,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416016,技優甄審,技優生,餐旅群,500,台中市國立台中高農,餐飲技術科
465,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416018,甄選入學,離島地區,電機與電子群資電類,883,澎湖縣國立澎湖海事高職,資訊科
466,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416019,甄選入學,甄選一般生,餐旅類,402,台中縣私立僑泰高中,餐飲管理科
467,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416020,甄選入學,甄選一般生,餐旅類,408,台中縣私立僑泰高中,餐飲管理科
468,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416021,甄選入學,甄選一般生,餐旅類,407,台中市私立宜寧高中,觀光事業科
469,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416022,甄選入學,甄選一般生,餐旅類,401,台中市私立新民高中,觀光事業科
470,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416023,甄選入學,甄選一般生,餐旅類,242,台北縣國立淡水商工,餐飲管理科
471,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416024,甄選入學,甄選一般生,餐旅類,402,台中縣私立僑泰高中,餐飲管理科
472,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416025,甄選入學,甄選一般生,餐旅類,406,台中縣國立霧峰農工,餐飲管理科
473,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416026,甄選入學,甄選一般生,電機與電子群資電類,401,台中市私立嶺東高中,電子科
474,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416027,甄選入學,甄選一般生,商管群,540,南投縣國立南投高商,商業經營科
475,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416028,甄選入學,甄選一般生,商管群,557,南投縣國立竹山高中,國際貿易科
476,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416029,甄選入學,甄選一般生,商管群,600,嘉義市國立嘉義高商,國際貿易科
477,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416030,甄選入學,甄選一般生,商管群,708,台南市國立台南高商,商業經營科
478,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416031,甄選入學,甄選一般生,商管群,112,台北市市立松山家商,會計事務科
479,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416032,甄選入學,甄選一般生,商管群,600,嘉義市國立嘉義高商,國際貿易科
480,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416033,繁星推甄,繁星生,商管群,720,臺南縣私立陽明工商,商業經營科
481,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416036,聯合登記分發,聯登一般生,商管群,247,台北縣國立三重商工,資料處理科
482,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416037,聯合登記分發,聯登一般生,商管群,320,桃園縣國立中壢家商,資料處理科
483,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416042,聯合登記分發,聯登一般生,商管群,401,台中縣私立僑泰高中,應用英語科
484,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416043,聯合登記分發,聯登一般生,商管群,413,南投縣國立草屯商工,資料處理科
485,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416046,聯合登記分發,聯登一般生,商管群,744,臺南縣國立新化高工,電機科
486,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416048,聯合登記分發,聯登一般生,商管群,709,臺南縣國立曾文家商,商業經營科
487,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1111416049,聯合登記分發,聯登一般生,商管群,265,宜蘭縣國立羅東高商,資料處理科
488,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1111417001,甄選入學,離島地區,電機與電子群資電類,885,澎湖縣國立澎湖海事高職,電子科
