序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
325,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413034,聯合登記分發,聯登一般生,食品群,336,桃園縣國立龍潭高級中學,食品加工科
326,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413035,聯合登記分發,聯登一般生,食品群,334,桃園縣國立龍潭高級中學,食品加工科
327,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413036,聯合登記分發,聯登一般生,食品群,300,新竹縣國立關西高中,食品加工科
328,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413037,聯合登記分發,聯登一般生,食品群,360,苗栗縣國立苗栗農工,食品加工科
329,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413038,聯合登記分發,聯登一般生,食品群,351,苗栗縣國立大湖農工,食品加工科
330,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413039,聯合登記分發,聯登一般生,食品群,356,苗栗縣國立苗栗農工,食品加工科
331,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413040,聯合登記分發,聯登一般生,食品群,413,台中縣國立霧峰農工,食品加工科
332,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413041,聯合登記分發,聯登一般生,食品群,647,雲林縣國立西螺農工,食品加工科
333,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413042,聯合登記分發,聯登一般生,食品群,648,雲林縣國立西螺農工,綜合高中部
334,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413043,聯合登記分發,聯登一般生,食品群,640,雲林縣國立西螺農工,食品加工科
335,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413044,聯合登記分發,聯登一般生,食品群,640,雲林縣國立西螺農工,食品加工科
336,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413045,聯合登記分發,聯登一般生,食品群,623,嘉義市國立嘉義高商,食品科
337,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413046,聯合登記分發,聯登一般生,食品群,623,嘉義市國立嘉義高商,食品科
338,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413047,聯合登記分發,聯登一般生,食品群,600,嘉義市國立嘉義高商,食品科
339,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413048,聯合登記分發,聯登一般生,食品群,725,北門農工,食品加工科
340,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413050,聯合登記分發,聯登一般生,食品群,820,高雄縣國立岡山農工,食品加工科
341,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413051,聯合登記分發,聯登一般生,食品群,820,高雄縣國立岡山農工,食品加工科
342,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413053,聯合登記分發,聯登一般生,食品群,912,屏東縣國立內埔農工,食品加工科
343,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1112413054,聯合登記分發,聯登一般生,食品群,920,屏東縣國立佳冬高農,食品加工科
344,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415001,繁星推甄,繁星生,電機與電子群,625,嘉義縣私立萬能工商,微電腦修護科
345,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415002,技優甄審,技優生,電子類,733,臺南縣國立新營高工,資訊科
346,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415003,技優甄審,技優生,電訊類,704,台南市國立台南海事,電子科
347,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415004,甄選入學,甄選一般生,動力機械群,235,台北市市立南港高工,重機科
348,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415005,甄選入學,甄選一般生,電機與電子群電機類,303,桃園縣私立治平高中,電機科
349,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415006,甄選入學,甄選一般生,電機與電子群電機類,325,桃園縣私立治平高中,電機科
350,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415007,甄選入學,甄選一般生,電機與電子群電機類,241,台北市市立松山工農,電機科
351,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415008,甄選入學,甄選一般生,電機與電子群電機類,231,台北市市立木柵高工,電機科
352,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415009,甄選入學,甄選一般生,電機與電子群電機類,106,台北市市立內湖高工,電機科
353,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415010,甄選入學,甄選一般生,電機與電子群電機類,247,,
354,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415011,甄選入學,甄選一般生,電機與電子群電機類,741,臺南縣國立新營高工,電機科
355,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415012,甄選入學,甄選一般生,電機與電子群資電類,724,北門農工,電子科
356,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415013,甄選入學,甄選一般生,電機與電子群資電類,407,台中市國立台中高工,電機科
357,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415014,甄選入學,甄選一般生,電機與電子群資電類,235,台北市市立木柵高工,電機科
358,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415015,甄選入學,甄選一般生,電機與電子群資電類,632,雲林縣國立西螺農工,電機科
359,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415016,甄選入學,甄選一般生,電機與電子群資電類,804,高雄市市立高雄高工,電子科
360,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415017,申請入學,一般生,,427,台中縣國立豐原高中,普通科
361,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415018,聯合登記分發,聯登一般生,動力機械群,422,台中縣國立東勢高工,汽車科
362,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415019,聯合登記分發,聯登一般生,動力機械群,813,高雄市市立高雄高工,汽車科
363,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415020,聯合登記分發,聯登一般生,電機與電子群電機類,204,台北市市立南港高工,電機科
364,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415021,聯合登記分發,聯登一般生,電機與電子群電機類,224,,
365,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415022,聯合登記分發,聯登一般生,電機與電子群電機類,241,台北市市立南港高工,電機科
366,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415023,聯合登記分發,聯登一般生,電機與電子群電機類,231,台北市市立木柵高工,冷凍空調科
367,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415024,聯合登記分發,聯登一般生,電機與電子群電機類,242,台北市市立南港高工,電機科
368,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415025,聯合登記分發,聯登一般生,電機與電子群電機類,241,台北縣國立淡水商工,控制科
369,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415027,聯合登記分發,聯登一般生,電機與電子群電機類,326,桃園縣私立治平高中,電機科
370,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415028,聯合登記分發,聯登一般生,電機與電子群電機類,330,桃園縣私立治平高中,電機科
371,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415029,聯合登記分發,聯登一般生,電機與電子群電機類,367,苗栗縣國立苗栗農工,電機科
372,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415030,聯合登記分發,聯登一般生,電機與電子群電機類,314,苗栗縣國立苗栗農工,電機空調科
373,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415032,聯合登記分發,聯登一般生,電機與電子群電機類,612,嘉義縣國立東石高中,電機科
374,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415033,聯合登記分發,聯登一般生,電機與電子群電機類,606,嘉義市私立東吳工家,汽車修護科
375,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415034,聯合登記分發,聯登一般生,電機與電子群電機類,722,北門農工,電機科
376,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415035,聯合登記分發,聯登一般生,電機與電子群電機類,734,臺南縣國立台南高工,電機科
377,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415036,聯合登記分發,聯登一般生,電機與電子群電機類,611,臺南縣國立新營高工,電機科
378,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415038,聯合登記分發,聯登一般生,電機與電子群電機類,807,高雄縣私立中山工商,家電技術科
379,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415041,聯合登記分發,聯登一般生,電機與電子群電機類,260,宜蘭縣國立羅東高工,電機科
380,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415042,聯合登記分發,聯登一般生,電機與電子群資電類,112,台北市市立內湖高工,資訊科
381,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415043,聯合登記分發,聯登一般生,電機與電子群資電類,221,台北市市立南港高工,電子科
382,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415045,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣國立桃園農工,電子科
383,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415047,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣私立新興高中,電子科
384,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415050,聯合登記分發,聯登一般生,電機與電子群資電類,328,桃園縣國立楊梅高中,電子科
385,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415051,聯合登記分發,聯登一般生,電機與電子群資電類,303,新竹縣私立義民高中,資訊科
386,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415052,聯合登記分發,聯登一般生,電機與電子群資電類,302,新竹縣私立義民高中,資訊科
387,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415053,聯合登記分發,聯登一般生,電機與電子群資電類,407,台中市私立嶺東高中,電子科
388,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415054,聯合登記分發,聯登一般生,電機與電子群資電類,402,台中縣私立明道高中,電子科
389,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415057,聯合登記分發,聯登一般生,電機與電子群資電類,702,台南市國立台南海事,電子科
390,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415058,聯合登記分發,聯登一般生,電機與電子群資電類,712,臺南縣國立新化高工,資訊科
391,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1112415059,聯合登記分發,聯登一般生,電機與電子群資電類,802,高雄市市立中正高工,資訊科
392,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416001,繁星推甄,繁星生,商管群,333,桃園縣私立成功工商,流通管理科
393,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416002,技優甄審,技優生,餐旅類,326,桃園縣私立永平工商,旅遊事務科
394,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416003,甄選入學,甄選一般生,商管群,334,桃園縣私立新興高中,應用日語科
395,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416004,甄選入學,甄選一般生,商管群,412,南投縣國立南投高商,商業經營科
396,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416005,甄選入學,甄選一般生,餐旅群,402,台中縣私立僑泰高中,餐飲管理科
397,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416006,甄選入學,甄選一般生,餐旅群,414,台中縣私立僑泰高中,餐飲管理科
398,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416007,甄選入學,離島地區,餐旅群,880,澎湖縣國立澎湖海事高職,餐飲管理科
399,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416008,甄選入學,甄選一般生,餐旅群,426,台中縣私立明道高中,餐飲管理科
400,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416009,甄選入學,甄選一般生,餐旅群,401,台中縣私立明道高中,觀光事業科
401,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416010,甄選入學,甄選一般生,餐旅群,402,台中市明德高級中學,餐飲管理科
402,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416011,甄選入學,甄選一般生,餐旅群,237,基隆市國立台灣海洋大學,觀光事業科
403,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416012,甄選入學,甄選一般生,餐旅群,427,台中市私立新民高中,觀光事業科
404,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416013,甄選入學,甄選一般生,餐旅群,203,基隆市國立基隆海事,航運管理科
405,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416014,甄選入學,甄選一般生,餐旅群,708,台南市國立台南高商,觀光事業科
406,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416015,甄選入學,甄選一般生,餐旅群,300,新竹市私立光復高中,餐飲管理科
407,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416016,甄選入學,甄選一般生,餐旅群,306,桃園縣私立永平工商,餐飲管理科
408,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416017,身心障礙單招,身心障礙生,,812,高雄市市立高雄女中,普通科
409,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416018,身心障礙單招,身心障礙生,,502,南投縣私立五育高中,照顧服務科
410,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416019,海外聯招,僑生,,,,
411,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416020,運動績優單招,一般生,,236,台中縣國立清水高中,普通科
412,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416021,運動績優單招,一般生,,300,新竹縣國立竹北高中,體育班
413,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416022,運動績優單招,一般生,,880,台中縣國立清水高中,普通科
414,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416023,運動績優單招,一般生,,238,台北縣縣立樹林高中,普通科
415,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416024,運動績優單招,一般生,,500,彰化縣立成功高級中學,普通科
416,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416025,運動績優單招,一般生,,115,台北市市立南港高中,普通科
417,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416026,運動績優單招,一般生,,514,彰化縣立成功高級中學,普通科
418,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416027,運動績優單招,一般生,,330,桃園縣國立桃園農工,普通科
419,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416028,運動績優單招,一般生,,702,台南市國立台南海事,普通科
420,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416029,運動績優單招,一般生,,357,台南市國立台南海事,普通科
421,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416030,運動績優單招,一般生,,500,彰化縣國立員林農工,普通科
422,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416031,運動績優單招,一般生,,420,台中市市立西苑中學,普通科
423,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416032,運動績優單招,一般生,,100,台北市市立西松高中,普通科
424,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416033,運動績優單招,一般生,,320,桃園縣國立桃園農工,普通科
425,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416036,聯合登記分發,聯登一般生,商管群,330,桃園縣私立新興高中,應用日語科
426,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416037,聯合登記分發,聯登一般生,商管群,320,桃園縣私立育達高中,會計事務科
427,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416038,聯合登記分發,聯登一般生,商管群,330,桃園縣國立中壢家商,商業經營科
428,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416039,聯合登記分發,聯登一般生,商管群,337,桃園縣國立中壢高商,國際貿易科
429,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416040,聯合登記分發,聯登一般生,商管群,327,桃園縣私立六和高中,應用日語科
430,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416043,聯合登記分發,聯登一般生,商管群,408,台中縣私立明道高中,資料處理科
431,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416045,聯合登記分發,聯登一般生,商管群,402,南投縣國立草屯商工,商業經營科
432,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416047,聯合登記分發,聯登一般生,商管群,527,彰化縣國立二林工商,商業經營科
433,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1112416049,聯合登記分發,聯登一般生,商管群,512,彰化縣國立北斗家商,資料處理科
434,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417001,特殊選才,特選-技職生,,814,高雄市市立中正高工,冷凍科
435,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417002,甄選入學,甄選一般生,電機與電子群電機類,726,北門農工,電機科
436,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417003,甄選入學,甄選一般生,電機與電子群電機類,111,台北市市立南港高工,電機科
437,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417004,甄選入學,甄選一般生,電機與電子群電機類,105,台北市市立內湖高工,電機科
438,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417005,甄選入學,甄選一般生,電機與電子群電機類,304,新竹縣私立內思高工,電機科
439,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417006,甄選入學,甄選一般生,電機與電子群電機類,730,臺南縣國立新營高工,電機科
440,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417007,甄選入學,甄選一般生,電機與電子群電機類,330,桃園縣國立桃園農工,電機科
441,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417008,甄選入學,甄選一般生,電機與電子群資電類,435,台中市私立嶺東高中,資訊科
442,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417009,甄選入學,甄選一般生,電機與電子群資電類,403,台中市私立嶺東高中,電子科
443,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417010,甄選入學,甄選一般生,電機與電子群資電類,435,台中市私立嶺東高中,電子科
444,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417011,甄選入學,甄選一般生,電機與電子群資電類,812,高雄市市立中正高工,電子科
445,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417012,甄選入學,甄選一般生,電機與電子群資電類,326,桃園縣私立育達高中,資訊科
446,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417013,甄選入學,甄選一般生,電機與電子群資電類,338,桃園縣私立振聲高中,資訊科
447,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417014,甄選入學,甄選一般生,電機與電子群資電類,832,高雄市市立中正高工,電子科
448,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417015,甄選入學,甄選一般生,電機與電子群資電類,725,臺南縣國立新營高工,資訊科
449,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417016,聯合登記分發,聯登一般生,電機與電子群電機類,203,基隆市國立基隆商工,電機科
450,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417018,聯合登記分發,聯登一般生,電機與電子群電機類,320,桃園縣私立治平高中,電機科
451,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417019,聯合登記分發,聯登一般生,電機與電子群電機類,325,桃園縣私立治平高中,電機科
452,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417022,聯合登記分發,聯登一般生,電機與電子群電機類,413,台中縣國立霧峰農工,電機科
453,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417024,聯合登記分發,聯登一般生,電機與電子群電機類,528,彰化縣國立二林工商,電機科
454,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417025,聯合登記分發,聯登一般生,電機與電子群電機類,500,彰化縣國立秀水高工,電機科
455,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417028,聯合登記分發,聯登一般生,電機與電子群電機類,624,臺南縣國立台南高工,電機科
456,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417029,聯合登記分發,聯登一般生,電機與電子群電機類,733,臺南縣國立新營高工,電機科
457,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417030,聯合登記分發,聯登一般生,電機與電子群電機類,840,高雄市市立中正高工,電機科
458,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417031,聯合登記分發,聯登一般生,電機與電子群電機類,829,高雄市市立高雄高工,冷凍空調科
459,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417032,聯合登記分發,聯登一般生,電機與電子群電機類,820,高雄市市立中正高工,控制科
460,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417033,聯合登記分發,聯登一般生,電機與電子群電機類,811,高雄縣國立岡山農工,電機科
461,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417034,聯合登記分發,聯登一般生,電機與電子群電機類,260,宜蘭縣國立羅東高工,電機科
462,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417035,聯合登記分發,聯登一般生,電機與電子群資電類,880,台北市市立松山工農,電子科
463,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417036,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣私立振聲高中,資訊科
464,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417037,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣私立新興高中,資訊科
465,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417038,聯合登記分發,聯登一般生,電機與電子群資電類,326,桃園縣國立楊梅高中,資訊科
466,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417039,聯合登記分發,聯登一般生,電機與電子群資電類,330,桃園縣國立楊梅高中,電子科
467,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417040,聯合登記分發,聯登一般生,電機與電子群資電類,303,新竹縣私立內思高工,資訊科
468,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417041,聯合登記分發,聯登一般生,電機與電子群資電類,302,新竹縣私立義民高中,資訊科
469,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417042,聯合登記分發,聯登一般生,電機與電子群資電類,356,苗栗縣國立苗栗農工,家電技術科
470,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417043,聯合登記分發,聯登一般生,電機與電子群資電類,434,台中市私立嶺東高中,電子科
471,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417047,聯合登記分發,聯登一般生,電機與電子群資電類,402,台中縣私立僑泰高中,電子科
472,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417048,聯合登記分發,聯登一般生,電機與電子群資電類,406,台中縣國立東勢高工,電子科
473,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417049,聯合登記分發,聯登一般生,電機與電子群資電類,408,台中市私立嶺東高中,電子科
474,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417051,聯合登記分發,聯登一般生,電機與電子群資電類,524,雲林縣國立西螺農工,電子科
475,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417052,聯合登記分發,聯登一般生,電機與電子群資電類,702,臺南縣國立台南高工,電子科
476,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1112417053,聯合登記分發,聯登一般生,電機與電子群資電類,830,高雄市市立中正高工,電子科
477,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418001,技優甄審,技優生,商業類,327,桃園縣私立育達高中,資料處理科
478,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418002,甄選入學,甄選一般生,商管群,807,高雄市市立海青工商,會計事務科
479,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418003,甄選入學,甄選一般生,商管群,830,高雄縣私立中山工商,資料處理科
480,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418004,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,資料處理科
481,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418005,甄選入學,離島地區,商管群,880,澎湖縣國立馬公高中,資料處理科
482,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418006,甄選入學,甄選一般生,商管群,351,苗栗縣國立苗栗高商,資料處理科
483,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418007,甄選入學,甄選一般生,商管群,830,高雄市市立高雄高商,國際貿易科
484,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418008,甄選入學,甄選一般生,商管群,333,桃園縣私立新興高中,商業經營科
485,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418009,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,應用日語科
486,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1112418010,甄選入學,甄選一般生,商管群,320,桃園縣私立治平高中,電子商務(處理)科
