序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
162,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408016,甄選入學,甄選一般生,商管群,357,苗栗縣國立苑裡高中,商業經營科
163,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408017,甄選入學,甄選一般生,商管群,231,基隆市國立基隆海事,航運管理科
164,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408018,甄選入學,甄選一般生,商管群,426,台中市私立新民高中,國際貿易科
165,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408019,甄選入學,甄選一般生,商管群,300,新竹市國立新竹高商,資料處理科
166,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408020,甄選入學,甄選一般生,商管群,542,南投縣國立南投高商,應用英語科
167,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408021,甄選入學,甄選一般生,商管群,542,南投縣國立南投高商,應用英語科
168,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408022,甄選入學,甄選一般生,商管群,335,桃園縣縣立壽山高級中學,國際貿易科
169,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408023,甄選入學,甄選一般生,外語群英語類,326,桃園縣私立治平高中,應用英語科
170,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408024,甄選入學,甄選一般生,外語群英語類,408,台中市私立嶺東高中,應用英語科
171,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408025,甄選入學,甄選一般生,外語群英語類,408,台中市私立嶺東高中,應用英語科
172,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408026,甄選入學,甄選一般生,外語群英語類,432,台中市私立嶺東高中,應用英語科
173,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408027,甄選入學,甄選一般生,外語群英語類,406,台中市私立新民高中,應用英語科
174,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408028,甄選入學,甄選一般生,外語群英語類,406,台中市私立新民高中,應用英語科
175,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408029,甄選入學,甄選一般生,外語群英語類,508,彰化縣國立員林家商,應用英語科
176,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408030,甄選入學,甄選一般生,外語群英語類,648,雲林縣國立西螺農工,綜合高中部
177,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408031,聯合登記分發,聯登一般生,商管群,204,基隆市私立二信高中,應用日語科
178,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408032,聯合登記分發,聯登一般生,商管群,242,台北市市立松山家商,國際貿易科
179,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408033,聯合登記分發,聯登一般生,商管群,251,台北市市立士林高商,國際貿易科
180,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408036,聯合登記分發,聯登一般生,商管群,414,台中縣私立明道高中,商業經營科
181,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408037,聯合登記分發,聯登一般生,商管群,426,台中縣縣立新社中學,商業經營科
182,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408038,聯合登記分發,聯登一般生,商管群,420,台中縣國立豐原高商,商業經營科
183,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408039,聯合登記分發,聯登一般生,商管群,427,台中縣國立豐原高商,商業經營科
184,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408040,聯合登記分發,聯登一般生,商管群,422,台中縣國立豐原高商,國際貿易科
185,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408041,聯合登記分發,聯登一般生,商管群,411,台中縣國立豐原高商,國際貿易科
186,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408043,聯合登記分發,聯登一般生,商管群,526,彰化縣國立二林工商,資料處理科
187,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408044,聯合登記分發,聯登一般生,商管群,505,彰化縣國立二林工商,資料處理科
188,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408046,聯合登記分發,聯登一般生,商管群,724,台南市國立台南海事,電子商務(處理)科
189,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408049,聯合登記分發,聯登一般生,外語群英語類,326,桃園縣私立治平高中,應用英語科
190,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,1113408050,聯合登記分發,聯登一般生,外語群英語類,407,台中市私立新民高中,應用英語科
191,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410001,特殊選才,特選-技職生,不分類別,330,桃園縣私立振聲高中,電子商務(處理)科
192,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410002,技優甄審,技優生,商業類,633,雲林縣國立北港高中,國際貿易科
193,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410003,甄選入學,離島地區,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,資訊科
194,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410004,甄選入學,甄選一般生,電機與電子群資電類,241,,
195,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410005,甄選入學,甄選一般生,電機與電子群資電類,813,高雄市市立中正高工,資訊科
196,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410006,甄選入學,甄選一般生,商管群,812,高雄市私立復華高中,資料處理科
197,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410007,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,商業經營科
198,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410008,甄選入學,甄選一般生,商管群,880,台北縣國立三重商工,商業經營科
199,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410009,甄選入學,甄選一般生,商管群,360,苗栗縣國立苗栗高商,會計事務科
200,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410010,甄選入學,甄選一般生,商管群,741,台南市國立台南高商,資料處理科
201,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410011,甄選入學,甄選一般生,商管群,333,台北縣鶯歌工商,資料處理科
202,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410012,甄選入學,甄選一般生,商管群,830,高雄市市立高雄高商,資料處理科
203,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410013,甄選入學,甄選一般生,商管群,350,苗栗縣國立苗栗高商,國際貿易科
204,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410014,甄選入學,甄選一般生,商管群,356,苗栗縣國立苗栗高商,國際貿易科
205,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410015,甄選入學,甄選一般生,商管群,732,臺南縣國立白河商工,商業經營科
206,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410016,甄選入學,甄選一般生,商管群,335,桃園縣私立新興高中,應用日語科
207,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410017,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,資料處理科
208,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410018,甄選入學,甄選一般生,商管群,334,桃園縣私立新興高中,資料處理科
209,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410019,甄選入學,甄選一般生,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,資訊科
210,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410020,聯合登記分發,聯登一般生,電機與電子群資電類,234,台北市市立松山工農,資訊科
211,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410022,聯合登記分發,聯登一般生,電機與電子群資電類,702,台南市國立台南海事,電子科
212,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410024,聯合登記分發,聯登一般生,商管群,111,台北市市立士林高商,商業經營科
213,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410027,聯合登記分發,聯登一般生,商管群,234,台北市市立士林高商,國際貿易科
214,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410033,聯合登記分發,聯登一般生,商管群,412,台中縣私立僑泰高中,應用日語科
215,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410034,聯合登記分發,聯登一般生,商管群,438,台中縣國立大甲高中,綜合高中部
216,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410035,聯合登記分發,聯登一般生,商管群,542,南投縣國立草屯商工,會計事務科
217,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410036,聯合登記分發,聯登一般生,商管群,406,雲林縣國立斗六家商,國際貿易科
218,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410039,聯合登記分發,聯登一般生,商管群,880,嘉義市國立華南高商,商業經營科
219,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410040,聯合登記分發,聯登一般生,商管群,600,嘉義市國立嘉義高商,資料處理科
220,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410041,聯合登記分發,聯登一般生,商管群,621,嘉義市國立嘉義高商,資料處理科
221,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410042,聯合登記分發,聯登一般生,商管群,813,高雄市市立高雄高商,資料處理科
222,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410043,聯合登記分發,聯登一般生,商管群,811,高雄市私立立志高中,資料處理科
223,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,1113410044,聯合登記分發,聯登一般生,商管群,832,高雄縣國立鳳山商工,會計事務科
224,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411001,運動績優單招,一般生,,880,澎湖縣國立馬公高中,體育班
225,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411002,技優甄審,技優生,商業類,324,桃園縣私立治平高中,應用日語科
226,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411003,甄選入學,甄選一般生,商管群,320,桃園縣私立治平高中,應用日語科
227,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411004,甄選入學,甄選一般生,商管群,717,台南市私立長榮高中,國際貿易科
228,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411005,甄選入學,甄選一般生,商管群,881,澎湖縣國立馬公高中,商業經營科
229,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411006,甄選入學,甄選一般生,商管群,427,台中縣國立霧峰農工,食品加工科
230,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411007,甄選入學,甄選一般生,商管群,300,新竹市國立新竹高商,國際貿易科
231,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411008,甄選入學,甄選一般生,商管群,640,雲林縣私立義峰高中,電子商務(處理)科
232,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411009,甄選入學,甄選一般生,農業群,721,北門農工,造園科
233,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411010,甄選入學,甄選一般生,農業群,330,桃園縣國立桃園農工,造園技術科
234,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411011,甄選入學,甄選一般生,餐旅群,406,台中市國立台中高農,觀光事務科
235,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411012,甄選入學,離島地區,餐旅群,883,澎湖縣國立澎湖海事高職,餐飲管理科
236,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411013,甄選入學,甄選一般生,餐旅群,831,高雄市市立三民家商,觀光事業科
237,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411014,聯合登記分發,聯登一般生,商管群,112,台北市市立士林高商,會計事務科
238,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411015,聯合登記分發,聯登一般生,商管群,111,台北市幼華高級中學,電子商務(處理)科
239,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411016,聯合登記分發,聯登一般生,商管群,325,桃園縣私立治平高中,電子商務(處理)科
240,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411018,聯合登記分發,聯登一般生,商管群,423,苗栗縣國立卓蘭高級中等學校,資料處理科
241,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411019,聯合登記分發,聯登一般生,商管群,420,台中縣國立豐原高商,資料處理科
242,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411021,聯合登記分發,聯登一般生,商管群,630,雲林縣國立虎尾農工,商用資訊科
243,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411022,聯合登記分發,聯登一般生,商管群,718,臺南縣國立新豐高中,綜合高中部
244,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411023,聯合登記分發,聯登一般生,商管群,840,高雄縣國立鳳山商工,商業經營科
245,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411026,聯合登記分發,聯登一般生,農業群,406,台中市國立台中高農,園藝技術科
246,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411028,聯合登記分發,聯登一般生,農業群,406,台中縣縣立新社中學,農場經營科
247,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411029,聯合登記分發,聯登一般生,農業群,426,台中縣縣立新社中學,農場經營科
248,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411030,聯合登記分發,聯登一般生,農業群,701,台南縣國立台南大學附屬高級中學,綜合高中部
249,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411031,聯合登記分發,聯登一般生,農業群,912,屏東縣國立佳冬高農,畜產保健科
250,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411032,聯合登記分發,聯登一般生,餐旅群,231,台北市私立滬江中學,餐飲技術科
251,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411033,聯合登記分發,聯登一般生,餐旅群,238,台北縣私立耕莘護理專科學校,護理科
252,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411034,聯合登記分發,聯登一般生,餐旅群,330,桃園縣私立振聲高中,觀光事業科
253,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411035,聯合登記分發,聯登一般生,餐旅群,300,新竹縣私立忠信高中,綜合高中部
254,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,1113411036,聯合登記分發,聯登一般生,餐旅群,304,新竹縣私立忠信高中,綜合高中部
255,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411037,繁星推甄,繁星生,餐旅群,406,台中市私立宜寧高中,觀光事業科
256,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411038,甄選入學,甄選一般生,餐旅群,421,台中縣私立明道高中,餐飲管理科
257,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411039,甄選入學,甄選一般生,餐旅群,270,宜蘭縣國立羅東高商,餐飲管理科
258,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411040,甄選入學,甄選一般生,餐旅群,950,台東縣國立台東高商,觀光事業科
259,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411041,甄選入學,甄選一般生,餐旅群,721,臺南縣國立曾文家商,餐飲管理科
260,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411042,甄選入學,甄選一般生,餐旅群,320,桃園縣私立振聲高中,觀光事業科
261,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411043,甄選入學,甄選一般生,餐旅群,338,桃園縣縣立壽山高級中學,應用英語科
262,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411044,甄選入學,甄選一般生,餐旅群,406,台中市國立台中高農,餐飲管理科
263,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411045,甄選入學,甄選一般生,餐旅群,540,台中市國立台中高農,餐飲技術科
264,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411046,甄選入學,甄選一般生,餐旅群,310,新竹市私立光復高中,餐飲管理科
265,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411047,甄選入學,甄選一般生,餐旅群,310,新竹市私立光復高中,餐飲管理科
266,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411048,甄選入學,甄選一般生,餐旅群,304,新竹縣私立忠信高中,綜合高中部
267,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411051,聯合登記分發,聯登一般生,餐旅群,402,台中縣私立明道高中,餐飲管理科
268,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411052,聯合登記分發,聯登一般生,餐旅群,414,台中縣私立明道高中,觀光事業科
269,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411054,聯合登記分發,聯登一般生,餐旅群,426,台中縣私立僑泰高中,餐飲管理科
270,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411056,聯合登記分發,聯登一般生,餐旅群,404,台中市私立新民高中,觀光事業科
271,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411057,聯合登記分發,聯登一般生,餐旅群,421,台中市私立嶺東高中,觀光事業科
272,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411058,聯合登記分發,聯登一般生,餐旅群,408,台中市私立嶺東高中,觀光事業科
273,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411059,聯合登記分發,聯登一般生,餐旅群,412,台中縣私立大明高中,餐飲管理科
274,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411060,聯合登記分發,聯登一般生,餐旅群,338,台中縣私立明道高中,餐飲管理科
275,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411061,聯合登記分發,聯登一般生,餐旅群,553,南投縣國立水里商工,餐飲管理科
276,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411063,聯合登記分發,聯登一般生,餐旅群,600,嘉義市國立嘉義家職,餐飲管理科
277,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411065,聯合登記分發,聯登一般生,餐旅群,710,台南市私立長榮高中,觀光事業科
278,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411066,聯合登記分發,聯登一般生,餐旅群,710,臺南縣國立玉井工商,餐飲管理科
279,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411067,聯合登記分發,聯登一般生,餐旅群,830,高雄市私立立志高中,餐飲管理科
280,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411068,聯合登記分發,聯登一般生,餐旅群,833,高雄市私立立志高中,餐飲管理科
281,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411069,聯合登記分發,聯登一般生,餐旅群,814,高雄縣國立鳳山商工,觀光事業科
282,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411070,聯合登記分發,聯登一般生,餐旅群,806,高雄縣私立高英工商,餐飲技術科
283,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,1113411072,聯合登記分發,聯登一般生,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
284,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413001,繁星推甄,繁星生,食品群,557,南投縣同德高級中等學校,烘焙食品科
285,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413002,甄選入學,甄選一般生,食品群,412,台中市國立台中高農,食品加工科
286,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413003,甄選入學,離島地區,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
287,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413004,甄選入學,離島地區,食品群,885,澎湖縣國立澎湖海事高職,水產食品科
288,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413005,甄選入學,甄選一般生,食品群,521,彰化縣國立員林農工,食品加工科
289,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413006,甄選入學,甄選一般生,食品群,515,彰化縣國立員林農工,食品加工科
290,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413007,甄選入學,離島地區,食品群,884,澎湖縣國立澎湖海事高職,水產食品科
291,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413008,甄選入學,甄選一般生,食品群,412,台中縣國立霧峰農工,食品加工科
292,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413009,甄選入學,甄選一般生,食品群,204,基隆市國立基隆海事,烘焙科
293,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413010,甄選入學,甄選一般生,食品群,351,苗栗縣國立苗栗農工,食品加工科
294,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413011,甄選入學,甄選一般生,食品群,722,北門農工,食品加工科
295,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413012,聯合登記分發,聯登一般生,食品群,201,基隆市國立基隆海事,食品科
296,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413013,聯合登記分發,聯登一般生,食品群,220,台北縣鶯歌工商,資訊科
297,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413014,聯合登記分發,聯登一般生,食品群,324,桃園縣國立龍潭高級中學,食品加工科
298,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413016,聯合登記分發,聯登一般生,食品群,351,苗栗縣國立苗栗農工,食品加工科
299,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413017,聯合登記分發,聯登一般生,食品群,351,苗栗縣國立苗栗農工,食品加工科
300,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413018,聯合登記分發,聯登一般生,食品群,356,苗栗縣國立苗栗農工,食品加工科
301,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413019,聯合登記分發,聯登一般生,食品群,361,苗栗縣國立苗栗農工,食品加工科
302,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413021,聯合登記分發,聯登一般生,食品群,402,台中縣國立霧峰農工,食品加工科
303,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413022,聯合登記分發,聯登一般生,食品群,408,台中市國立台中高農,烘焙食品科
304,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413023,聯合登記分發,聯登一般生,食品群,516,彰化縣國立員林農工,食品加工科
305,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413026,聯合登記分發,聯登一般生,食品群,703,台南市國立台南海事,水產食品科
306,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413027,聯合登記分發,聯登一般生,食品群,708,台南市國立台南海事,水產食品科
307,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,1113413028,聯合登記分發,聯登一般生,食品群,702,臺南縣國立北門農工,食品加工科
308,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415002,申請入學,一般生,,437,苗栗縣國立苑裡高中,普通科
309,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415003,繁星推甄,繁星生,電機與電子群,363,苗栗縣國立大湖農工,電機科
310,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415004,甄選入學,甄選一般生,電機與電子群資電類,414,台中市私立嶺東高中,資訊科
311,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415005,甄選入學,甄選一般生,電機與電子群資電類,880,台北市市立木柵高工,電子科
312,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415006,甄選入學,甄選一般生,電機與電子群資電類,231,台北市市立木柵高工,電子科
313,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415007,甄選入學,甄選一般生,電機與電子群資電類,320,新竹縣私立內思高工,資訊科
314,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415008,甄選入學,甄選一般生,電機與電子群電機類,880,台中市私立新民高中,電機科
315,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415009,甄選入學,甄選一般生,電機與電子群電機類,880,雲林縣國立北港農工,電機科
316,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415010,甄選入學,甄選一般生,電機與電子群電機類,880,高雄市市立中正高工,冷凍科
317,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415011,甄選入學,甄選一般生,電機與電子群電機類,103,台北市市立內湖高工,冷凍空調科
318,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415012,甄選入學,甄選一般生,電機與電子群電機類,428,台中縣國立東勢高工,電機科
319,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415013,甄選入學,甄選一般生,電機與電子群電機類,704,臺南縣國立新化高工,電機科
320,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415014,甄選入學,甄選一般生,電機與電子群電機類,710,臺南縣國立新化高工,電機科
321,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415015,甄選入學,甄選一般生,電機與電子群電機類,424,台中縣國立東勢高工,電機科
322,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415016,甄選入學,甄選一般生,電機與電子群電機類,350,苗栗縣國立苗栗農工,電機空調科
323,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,1113415017,甄選入學,甄選一般生,電機與電子群電機類,351,苗栗縣國立苗栗農工,電機空調科
