序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
541,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416014,甄選入學,甄選一般生,餐旅群,637,桃園縣私立永平工商,餐飲管理科
542,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416015,甄選入學,甄選一般生,餐旅群,406,台中縣私立僑泰高中,觀光事業科
543,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416016,甄選入學,甄選一般生,餐旅群,320,桃園縣私立育達高中,餐飲管理科
544,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416017,甄選入學,甄選一般生,餐旅群,820,高雄縣國立鳳山商工,觀光事業科
545,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416019,甄選入學,甄選一般生,餐旅群,510,彰化縣國立溪湖高中,綜合高中部
546,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416020,甄選入學,甄選一般生,餐旅群,427,台中市私立新民高中,觀光事業科
547,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416021,甄選入學,甄選一般生,電機與電子群資電類,981,花蓮縣國立花蓮高工,電子科
548,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416022,甄選入學,甄選一般生,商管群,720,台南市私立長榮高中,國際貿易科
549,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416023,甄選入學,甄選一般生,商管群,510,彰化縣國立員林家商,國際貿易科
550,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416024,甄選入學,甄選一般生,商管群,655,雲林縣國立斗六家商,國際貿易科
551,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416025,甄選入學,甄選一般生,商管群,718,台南市國立台南高商,商業經營科
552,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416026,甄選入學,甄選一般生,商管群,427,台中市私立新民高中,資料處理科
553,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416027,甄選入學,甄選一般生,商管群,428,台中縣國立豐原高商,國際貿易科
554,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416028,甄選入學,甄選一般生,商管群,540,南投縣國立南投高中,電子商務(處理)科
555,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416029,甄選入學,離島地區,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
556,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416030,運動績優單招,運動單招生,,727,臺南縣國立曾文農工,綜合高中部
557,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416031,運動績優單招,運動單招生,,880,澎湖縣國立馬公高中,普通科
558,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416033,運動績優單招,運動單招生,,542,彰化縣國立員林農工,普通科
559,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416034,運動績優單招,運動單招生,,970,花蓮縣國立花蓮高中,普通科
560,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416035,運動績優單招,運動單招生,,334,桃園縣立大溪高級中學,普通科
561,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416036,運動績優單招,運動單招生,,249,台北市市立復興高中,普通科
562,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416037,運動績優單招,運動單招生,,520,彰化縣立田中高級中學,普通科
563,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416038,運動績優單招,運動單招生,,334,台北市市立景美女中,普通科
564,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416039,運動績優單招,運動單招生,,720,屏東縣私立屏榮高級中學,電子科
565,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416040,運動績優單招,運動單招生,,804,高雄市市立中正高中,普通科
566,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416041,運動績優單招,運動單招生,,508,彰化縣國立員林農工,普通科
567,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416042,運動績優單招,運動單招生,,334,桃園縣立大溪高級中學,普通科
568,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416043,運動績優單招,運動單招生,,830,高雄市市立中正高中,普通科
569,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416044,聯合登記分發,聯登一般生,商管群,242,基隆市國立基隆商工,資料處理科
570,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416045,聯合登記分發,聯登一般生,商管群,306,新竹市國立新竹高商,商用資訊科
571,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416046,聯合登記分發,聯登一般生,商管群,406,台中縣國立豐原高商,國際貿易科
572,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416047,聯合登記分發,聯登一般生,商管群,406,台中市國立台中家商,資料處理科
573,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416050,聯合登記分發,聯登一般生,商管群,651,雲林縣國立北港高中,資料處理科
574,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416051,聯合登記分發,聯登一般生,商管群,722,台南市國立台南高商,商業經營科
575,國立澎湖科技大學,海洋遊憩系,四技日間部,日間部四技海洋遊憩系一甲,1109416054,聯合登記分發,聯登一般生,餐旅群,423,台中市國立台中高農,觀光事業科
576,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417001,繁星推甄,繁星生,電機與電子群電機類,976,花蓮縣國立光復商工,電子科
577,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417002,技優甄審,技優生,電機類,714,臺南縣國立新化高工,電機科
578,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417003,技優甄審,技優生,電機類,338,桃園縣私立大興高級中學,電機科
579,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417004,技優甄審,技優生,電機類,408,台中市私立嶺東高中,電子科
580,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417005,技優甄審,技優生,電機類,324,桃園縣私立治平高中,電機科
581,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417006,技優甄審,技優生,電機類,330,桃園縣私立新興高中,資訊科
582,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417007,技優甄審,技優生,電機類,428,台中縣國立東勢高工,電機科
583,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417008,甄選入學,甄選一般生,電機與電子群資電類,306,新竹縣國立關西高中,綜合高中部
584,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417009,甄選入學,甄選一般生,電機與電子群資電類,236,台北縣私立中華高中,資訊科
585,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417010,甄選入學,甄選一般生,電機與電子群資電類,238,台北縣私立中華高中,資訊科
586,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417011,甄選入學,甄選一般生,電機與電子群資電類,434,台中市私立嶺東高中,資訊科
587,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417012,甄選入學,甄選一般生,電機與電子群資電類,330,桃園縣私立新興高中,綜合高中部
588,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417013,甄選入學,甄選一般生,電機與電子群資電類,320,桃園縣私立新興高中,資訊科
589,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417014,甄選入學,甄選一般生,電機與電子群資電類,330,桃園縣私立新興高中,電子科
590,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417015,甄選入學,甄選一般生,電機與電子群資電類,637,雲林縣國立西螺農工,綜合高中部
591,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417016,甄選入學,甄選一般生,電機與電子群資電類,712,臺南縣國立新化高工,資訊科
592,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417017,甄選入學,甄選一般生,電機與電子群資電類,263,宜蘭縣國立羅東高工,電機科
593,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417018,甄選入學,甄選一般生,電機與電子群資電類,265,宜蘭縣國立羅東高工,電機科
594,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417019,甄選入學,甄選一般生,電機與電子群資電類,268,宜蘭縣國立羅東高工,電機科
595,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417020,甄選入學,甄選一般生,電機與電子群資電類,261,宜蘭縣國立羅東高工,電機科
596,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417021,甄選入學,甄選一般生,電機與電子群資電類,717,臺南縣國立台南高工,電子科
597,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417023,甄選入學,甄選一般生,電機與電子群電機類,600,嘉義市國立嘉義高工,電機科
598,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417024,甄選入學,甄選一般生,電機與電子群電機類,812,高雄市市立中正高工,冷凍空調科
599,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417025,甄選入學,甄選一般生,電機與電子群電機類,242,台北縣國立泰山高中,電機科
600,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417026,甄選入學,甄選一般生,電機與電子群電機類,310,新竹縣私立忠信高中,綜合高中部
601,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417027,甄選入學,甄選一般生,電機與電子群電機類,826,高雄市市立中正高工,電機科
602,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417028,甄選入學,甄選一般生,電機與電子群電機類,830,高雄市市立中正高工,電機科
603,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417029,甄選入學,甄選一般生,電機與電子群電機類,806,高雄市市立中正高工,電機科
604,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417030,甄選入學,甄選一般生,電機與電子群電機類,302,新竹縣私立內思高工,電機科
605,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417031,甄選入學,甄選一般生,電機與電子群電機類,220,台北市市立南港高工,冷凍空調科
606,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417032,甄選入學,甄選一般生,電機與電子群電機類,360,苗栗縣國立苗栗農工,電機科
607,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417033,甄選入學,甄選一般生,電機與電子群電機類,116,台北市市立木柵高工,電機科
608,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417034,甄選入學,甄選一般生,電機與電子群電機類,351,苗栗縣國立苗栗農工,電機空調科
609,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417035,甄選入學,甄選一般生,電機與電子群電機類,730,臺南縣國立新營高工,電機科
610,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417036,甄選入學,甄選一般生,電機與電子群電機類,260,宜蘭縣國立羅東高工,電機科
611,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417037,甄選入學,甄選一般生,電機與電子群電機類,351,新竹縣私立忠信高中,綜合高中部
612,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417038,甄選入學,離島地區,電機與電子群資電類,884,澎湖縣國立澎湖海事高職,資訊科
613,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417039,甄選入學,離島地區,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,電子科
614,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417040,身心障礙甄試,身心障礙生,,104,台北市市立大安高工,冷凍空調科
615,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417041,聯合登記分發,聯登一般生,動力機械群,241,台北市市立松山工農,汽車科
616,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417042,聯合登記分發,聯登一般生,動力機械群,337,桃園縣國立桃園農工,生物產業機電科
617,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417044,聯合登記分發,聯登一般生,動力機械群,407,台中縣國立沙鹿高工,汽車科
618,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417045,聯合登記分發,聯登一般生,動力機械群,711,台南市私立南英商工,汽車科
619,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417048,聯合登記分發,聯登一般生,電機與電子群電機類,326,桃園縣私立治平高中,電機科
620,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417049,聯合登記分發,聯登一般生,電機與電子群電機類,508,彰化縣國立彰化師大附屬高工,電機科
621,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417050,聯合登記分發,聯登一般生,電機與電子群電機類,510,彰化縣國立員林崇實高級工業職業學校,電機空調科
622,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417051,聯合登記分發,聯登一般生,電機與電子群電機類,710,臺南縣國立新化高工,電機科
623,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417052,聯合登記分發,聯登一般生,電機與電子群電機類,830,高雄市市立中正高工,控制科
624,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417054,聯合登記分發,聯登一般生,電機與電子群電機類,811,高雄市市立中正高工,電機科
625,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417056,聯合登記分發,聯登一般生,電機與電子群資電類,224,基隆市國立基隆海事,資訊科
626,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417058,聯合登記分發,聯登一般生,電機與電子群資電類,237,台北縣鶯歌工商,資訊科
627,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417061,聯合登記分發,聯登一般生,電機與電子群資電類,337,桃園縣私立啟英高中,資訊科
628,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417063,聯合登記分發,聯登一般生,電機與電子群資電類,648,雲林縣國立西螺農工,綜合高中部
629,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417065,聯合登記分發,聯登一般生,電機與電子群資電類,814,高雄市市立高雄高工,冷凍空調科
630,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,1109417067,聯合登記分發,聯登一般生,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,電子科
631,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418001,繁星推甄,繁星生,商管群,335,桃園縣至善高級中學,農產行銷科
632,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418002,繁星推甄,繁星生,商管群,974,花蓮縣私立四維高中,綜合高中部
633,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418003,技優甄審,技優生,商業類,802,高雄市私立復華高中,應用外語科
634,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418004,技優甄審,技優生,商業類,408,台中市私立新民高中,國際貿易科
635,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418005,技優甄審,技優生,商業類,361,苗栗縣國立苗栗高商,資料處理科
636,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418006,技優甄審,技優生,商業類,338,桃園縣私立新興高中,資料處理科
637,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418007,甄選入學,甄選一般生,商管群,814,高雄市市立海青工商,資料處理科
638,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418008,甄選入學,甄選一般生,商管群,600,嘉義市私立興華高中,資料處理科
639,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418009,甄選入學,甄選一般生,商管群,432,台中市私立嶺東高中,國際貿易科
640,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418010,甄選入學,甄選一般生,商管群,406,台中市私立嶺東高中,國際貿易科
641,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418011,甄選入學,甄選一般生,商管群,411,台中縣私立大明高中,資料處理科
642,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418012,甄選入學,甄選一般生,商管群,302,新竹縣私立義民高中,資料處理科
643,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418013,甄選入學,甄選一般生,商管群,310,新竹縣私立義民高中,資料處理科
644,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418014,甄選入學,甄選一般生,商管群,885,澎湖縣國立馬公高中,資料處理科
645,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418015,甄選入學,甄選一般生,商管群,407,台中市私立嶺東高中,國際貿易科
646,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418016,甄選入學,甄選一般生,商管群,520,彰化縣國立員林農工,電子商務(處理)科
647,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418017,甄選入學,甄選一般生,商管群,310,新竹市私立曙光女中,應用外語科(日文)
648,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418018,甄選入學,甄選一般生,商管群,514,彰化縣國立員林農工,電子商務(處理)科
649,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418019,甄選入學,甄選一般生,商管群,334,桃園縣私立新興高中,國際貿易科
650,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418020,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,資料處理科
651,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418021,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,電子商務(處理)科
652,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418022,甄選入學,甄選一般生,商管群,831,高雄縣國立鳳山商工,商業經營科
653,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418023,甄選入學,甄選一般生,商管群,646,雲林縣國立斗六家商,國際貿易科
654,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418024,甄選入學,甄選一般生,商管群,723,台南市國立台南高商,商業經營科
655,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418025,甄選入學,甄選一般生,商管群,350,苗栗縣國立苗栗高商,會計事務科
656,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418026,甄選入學,甄選一般生,商管群,337,桃園縣國立中壢家商,商業經營科
657,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418027,甄選入學,甄選一般生,商管群,330,桃園縣國立中壢家商,資料處理科
658,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418028,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,商業經營科
659,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418029,甄選入學,中低/低收入戶生,商管群,852,台南市國立台南高商,商業經營科
660,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418030,甄選入學,離島地區,商管群,884,澎湖縣國立馬公高中,資料處理科
661,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418031,甄選入學,離島地區,商管群,880,澎湖縣國立澎湖海事高職,航運管理科
662,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418032,身心障礙甄試,身心障礙生,,330,桃園縣私立新興高中,國際貿易科
663,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418033,身心障礙單招,身心障礙生,,880,澎湖縣國立馬公高中,資料處理科
664,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418034,身心障礙單招,身心障礙生,,408,台中縣私立明道高中,餐飲管理科
665,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418035,海外聯招,僑生,,,尊孔獨立中學,普通科
666,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418037,聯合登記分發,聯登一般生,商管群,204,基隆市國立基隆商工,資料處理科
667,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418038,聯合登記分發,聯登一般生,商管群,320,桃園縣國立中壢家商,資料處理科
668,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418039,聯合登記分發,聯登一般生,商管群,300,新竹市市立香山高中,資料處理科
669,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418040,聯合登記分發,聯登一般生,商管群,300,新竹縣私立忠信高中,綜合高中部
670,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418041,聯合登記分發,聯登一般生,商管群,404,台中市私立嶺東高中,商業經營科
671,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418042,聯合登記分發,聯登一般生,商管群,408,台中市私立嶺東高中,商業經營科
672,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418043,聯合登記分發,聯登一般生,商管群,427,台中市私立新民高中,國際貿易科
673,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418045,聯合登記分發,聯登一般生,商管群,500,彰化縣國立鹿港高中,商業經營科
674,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418046,聯合登記分發,聯登一般生,商管群,527,彰化縣國立鹿港高中,商業經營科
675,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418047,聯合登記分發,聯登一般生,商管群,649,雲林縣國立土庫商工,會計事務科
676,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418050,聯合登記分發,聯登一般生,商管群,709,臺南縣國立曾文家商,資料處理科
677,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418051,聯合登記分發,聯登一般生,商管群,807,高雄市市立高雄高商,商業經營科
678,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418052,聯合登記分發,聯登一般生,商管群,831,高雄縣私立中山工商,綜合高中部
679,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418055,聯合登記分發,聯登一般生,外語群英語類,116,台北市市立木柵高工,機械科
680,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418057,聯合登記分發,聯登一般生,外語群英語類,653,雲林縣國立北港高中,應用外語科(英文)
681,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418058,聯合登記分發,聯登一般生,餐旅群,330,桃園縣私立新興高中,觀光事業科
682,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,1109418061,聯合登記分發,聯登一般生,餐旅群,414,台中縣私立僑泰高中,餐飲管理科
